"dte_day","season","yr","week_day","hr","riders","price","cogs","revenue","profit"
"2022-05-12",2,1,6,0,"registered","4.99","1.56","553.89","552.33"
"2022-05-12",2,1,6,1,"registered","4.99","1.56","394.21","392.65"
"2022-05-12",2,1,6,2,"registered","4.99","1.56","229.54","227.98"
"2022-05-12",2,1,6,3,"registered","4.99","1.56","99.80","98.24"
"2022-05-12",2,1,6,4,"registered","4.99","1.56","29.94","28.38"
"2022-05-12",2,1,6,5,"registered","4.99","1.56","39.92","38.36"
"2022-05-12",2,1,6,6,"registered","4.99","1.56","114.77","113.21"
"2022-05-12",2,1,6,7,"registered","4.99","1.56","284.43","282.87"
"2022-05-12",2,1,6,8,"registered","4.99","1.56","778.44","776.88"
"2022-05-12",2,1,6,9,"registered","4.99","1.56","1237.52","1235.96"
"2022-05-12",2,1,6,10,"registered","4.99","1.56","1392.21","1390.65"
"2022-05-12",2,1,6,11,"registered","4.99","1.56","1821.35","1819.79"
"2022-05-12",2,1,6,12,"registered","4.99","1.56","1761.47","1759.91"
"2022-05-12",2,1,6,13,"registered","4.99","1.56","1826.34","1824.78"
"2022-05-12",2,1,6,14,"registered","4.99","1.56","1786.42","1784.86"
"2022-05-12",2,1,6,15,"registered","4.99","1.56","1601.79","1600.23"
"2022-05-12",2,1,6,16,"registered","4.99","1.56","1681.63","1680.07"
"2022-05-12",2,1,6,17,"registered","4.99","1.56","1711.57","1710.01"
"2022-05-12",2,1,6,18,"registered","4.99","1.56","1906.18","1904.62"
"2022-05-12",2,1,6,19,"registered","4.99","1.56","1362.27","1360.71"
"2022-05-12",2,1,6,20,"registered","4.99","1.56","868.26","866.70"
"2022-05-12",2,1,6,21,"registered","4.99","1.56","778.44","776.88"
"2022-05-12",2,1,6,22,"registered","4.99","1.56","1057.88","1056.32"
"2022-05-12",2,1,6,23,"registered","4.99","1.56","668.66","667.10"
"2022-05-13",2,1,0,0,"registered","4.99","1.56","394.21","392.65"
"2022-05-13",2,1,0,1,"registered","4.99","1.56","359.28","357.72"
"2022-05-13",2,1,0,2,"registered","4.99","1.56","299.40","297.84"
"2022-05-13",2,1,0,3,"registered","4.99","1.56","129.74","128.18"
"2022-05-13",2,1,0,4,"registered","4.99","1.56","34.93","33.37"
"2022-05-13",2,1,0,5,"registered","4.99","1.56","39.92","38.36"
"2022-05-13",2,1,0,6,"registered","4.99","1.56","74.85","73.29"
"2022-05-13",2,1,0,7,"registered","4.99","1.56","209.58","208.02"
"2022-05-13",2,1,0,8,"registered","4.99","1.56","618.76","617.20"
"2022-05-13",2,1,0,9,"registered","4.99","1.56","713.57","712.01"
"2022-05-13",2,1,0,10,"registered","4.99","1.56","1107.78","1106.22"
"2022-05-13",2,1,0,11,"registered","4.99","1.56","1387.22","1385.66"
"2022-05-13",2,1,0,12,"registered","4.99","1.56","1706.58","1705.02"
"2022-05-13",2,1,0,13,"registered","4.99","1.56","1731.53","1729.97"
"2022-05-13",2,1,0,14,"registered","4.99","1.56","1616.76","1615.20"
"2022-05-13",2,1,0,15,"registered","4.99","1.56","1541.91","1540.35"
"2022-05-13",2,1,0,16,"registered","4.99","1.56","1691.61","1690.05"
"2022-05-13",2,1,0,17,"registered","4.99","1.56","1432.13","1430.57"
"2022-05-13",2,1,0,18,"registered","4.99","1.56","1297.40","1295.84"
"2022-05-13",2,1,0,19,"registered","4.99","1.56","1157.68","1156.12"
"2022-05-13",2,1,0,20,"registered","4.99","1.56","813.37","811.81"
"2022-05-13",2,1,0,21,"registered","4.99","1.56","603.79","602.23"
"2022-05-13",2,1,0,22,"registered","4.99","1.56","444.11","442.55"
"2022-05-13",2,1,0,23,"registered","4.99","1.56","284.43","282.87"
"2022-05-14",2,1,1,0,"registered","4.99","1.56","69.86","68.30"
"2022-05-14",2,1,1,1,"registered","4.99","1.56","29.94","28.38"
"2022-05-14",2,1,1,2,"registered","4.99","1.56","4.99","3.43"
"2022-05-14",2,1,1,3,"registered","4.99","1.56","9.98","8.42"
"2022-05-14",2,1,1,4,"registered","4.99","1.56","14.97","13.41"
"2022-05-14",2,1,1,5,"registered","4.99","1.56","124.75","123.19"
"2022-05-14",2,1,1,6,"registered","4.99","1.56","309.38","307.82"
"2022-05-14",2,1,1,7,"registered","4.99","1.56","359.28","357.72"
"2022-05-14",2,1,1,8,"registered","4.99","1.56","773.45","771.89"
"2022-05-14",2,1,1,9,"registered","4.99","1.56","523.95","522.39"
"2022-05-14",2,1,1,10,"registered","4.99","1.56","264.47","262.91"
"2022-05-14",2,1,1,11,"registered","4.99","1.56","334.33","332.77"
"2022-05-14",2,1,1,12,"registered","4.99","1.56","658.68","657.12"
"2022-05-14",2,1,1,13,"registered","4.99","1.56","713.57","712.01"
"2022-05-14",2,1,1,14,"registered","4.99","1.56","638.72","637.16"
"2022-05-14",2,1,1,15,"registered","4.99","1.56","778.44","776.88"
"2022-05-14",2,1,1,16,"registered","4.99","1.56","454.09","452.53"
"2022-05-14",2,1,1,17,"registered","4.99","1.56","1017.96","1016.40"
"2022-05-14",2,1,1,18,"registered","4.99","1.56","1412.17","1410.61"
"2022-05-14",2,1,1,19,"registered","4.99","1.56","1467.06","1465.50"
"2022-05-14",2,1,1,20,"registered","4.99","1.56","888.22","886.66"
"2022-05-14",2,1,1,21,"registered","4.99","1.56","723.55","721.99"
"2022-05-14",2,1,1,22,"registered","4.99","1.56","588.82","587.26"
"2022-05-14",2,1,1,23,"registered","4.99","1.56","319.36","317.80"
"2022-05-15",2,1,2,0,"registered","4.99","1.56","124.75","123.19"
"2022-05-15",2,1,2,1,"registered","4.99","1.56","69.86","68.30"
"2022-05-15",2,1,2,2,"registered","4.99","1.56","14.97","13.41"
"2022-05-15",2,1,2,3,"registered","4.99","1.56","24.95","23.39"
"2022-05-15",2,1,2,4,"registered","4.99","1.56","19.96","18.40"
"2022-05-15",2,1,2,5,"registered","4.99","1.56","39.92","38.36"
"2022-05-15",2,1,2,6,"registered","4.99","1.56","109.78","108.22"
"2022-05-15",2,1,2,7,"registered","4.99","1.56","454.09","452.53"
"2022-05-15",2,1,2,8,"registered","4.99","1.56","2000.99","1999.43"
"2022-05-15",2,1,2,9,"registered","4.99","1.56","1631.73","1630.17"
"2022-05-15",2,1,2,10,"registered","4.99","1.56","718.56","717.00"
"2022-05-15",2,1,2,11,"registered","4.99","1.56","928.14","926.58"
"2022-05-15",2,1,2,12,"registered","4.99","1.56","1097.80","1096.24"
"2022-05-15",2,1,2,13,"registered","4.99","1.56","1017.96","1016.40"
"2022-05-15",2,1,2,14,"registered","4.99","1.56","723.55","721.99"
"2022-05-15",2,1,2,15,"registered","4.99","1.56","1022.95","1021.39"
"2022-05-15",2,1,2,16,"registered","4.99","1.56","1497.00","1495.44"
"2022-05-15",2,1,2,17,"registered","4.99","1.56","3008.97","3007.41"
"2022-05-15",2,1,2,18,"registered","4.99","1.56","3318.35","3316.79"
"2022-05-15",2,1,2,19,"registered","4.99","1.56","2270.45","2268.89"
"2022-05-15",2,1,2,20,"registered","4.99","1.56","1162.67","1161.11"
"2022-05-15",2,1,2,21,"registered","4.99","1.56","489.02","487.46"
"2022-05-15",2,1,2,22,"registered","4.99","1.56","369.26","367.70"
"2022-05-15",2,1,2,23,"registered","4.99","1.56","289.42","287.86"
"2022-05-16",2,1,3,0,"registered","4.99","1.56","134.73","133.17"
"2022-05-16",2,1,3,1,"registered","4.99","1.56","69.86","68.30"
"2022-05-16",2,1,3,2,"registered","4.99","1.56","69.86","68.30"
"2022-05-16",2,1,3,3,"registered","4.99","1.56","24.95","23.39"
"2022-05-16",2,1,3,4,"registered","4.99","1.56","14.97","13.41"
"2022-05-16",2,1,3,5,"registered","4.99","1.56","169.66","168.10"
"2022-05-16",2,1,3,6,"registered","4.99","1.56","748.50","746.94"
"2022-05-16",2,1,3,7,"registered","4.99","1.56","2125.74","2124.18"
"2022-05-16",2,1,3,8,"registered","4.99","1.56","3078.83","3077.27"
"2022-05-16",2,1,3,9,"registered","4.99","1.56","1566.86","1565.30"
"2022-05-16",2,1,3,10,"registered","4.99","1.56","743.51","741.95"
"2022-05-16",2,1,3,11,"registered","4.99","1.56","1057.88","1056.32"
"2022-05-16",2,1,3,12,"registered","4.99","1.56","1352.29","1350.73"
"2022-05-16",2,1,3,13,"registered","4.99","1.56","1362.27","1360.71"
"2022-05-16",2,1,3,14,"registered","4.99","1.56","1102.79","1101.23"
"2022-05-16",2,1,3,15,"registered","4.99","1.56","1107.78","1106.22"
"2022-05-16",2,1,3,16,"registered","4.99","1.56","1876.24","1874.68"
"2022-05-16",2,1,3,17,"registered","4.99","1.56","3837.31","3835.75"
"2022-05-16",2,1,3,18,"registered","4.99","1.56","3737.51","3735.95"
"2022-05-16",2,1,3,19,"registered","4.99","1.56","2490.01","2488.45"
"2022-05-16",2,1,3,20,"registered","4.99","1.56","1986.02","1984.46"
"2022-05-16",2,1,3,21,"registered","4.99","1.56","1646.70","1645.14"
"2022-05-16",2,1,3,22,"registered","4.99","1.56","1262.47","1260.91"
"2022-05-16",2,1,3,23,"registered","4.99","1.56","533.93","532.37"
"2022-05-17",2,1,4,0,"registered","4.99","1.56","244.51","242.95"
"2022-05-17",2,1,4,1,"registered","4.99","1.56","79.84","78.28"
"2022-05-17",2,1,4,2,"registered","4.99","1.56","39.92","38.36"
"2022-05-17",2,1,4,3,"registered","4.99","1.56","14.97","13.41"
"2022-05-17",2,1,4,4,"registered","4.99","1.56","64.87","63.31"
"2022-05-17",2,1,4,5,"registered","4.99","1.56","169.66","168.10"
"2022-05-17",2,1,4,6,"registered","4.99","1.56","743.51","741.95"
"2022-05-17",2,1,4,7,"registered","4.99","1.56","2240.51","2238.95"
"2022-05-17",2,1,4,8,"registered","4.99","1.56","3018.95","3017.39"
"2022-05-17",2,1,4,9,"registered","4.99","1.56","1442.11","1440.55"
"2022-05-17",2,1,4,10,"registered","4.99","1.56","808.38","806.82"
"2022-05-17",2,1,4,11,"registered","4.99","1.56","1007.98","1006.42"
"2022-05-17",2,1,4,12,"registered","4.99","1.56","1377.24","1375.68"
"2022-05-17",2,1,4,13,"registered","4.99","1.56","1202.59","1201.03"
"2022-05-17",2,1,4,14,"registered","4.99","1.56","1007.98","1006.42"
"2022-05-17",2,1,4,15,"registered","4.99","1.56","1162.67","1161.11"
"2022-05-17",2,1,4,16,"registered","4.99","1.56","1716.56","1715.00"
"2022-05-17",2,1,4,17,"registered","4.99","1.56","3587.81","3586.25"
"2022-05-17",2,1,4,18,"registered","4.99","1.56","3662.66","3661.10"
"2022-05-17",2,1,4,19,"registered","4.99","1.56","2250.49","2248.93"
"2022-05-17",2,1,4,20,"registered","4.99","1.56","1811.37","1809.81"
"2022-05-17",2,1,4,21,"registered","4.99","1.56","1267.46","1265.90"
"2022-05-17",2,1,4,22,"registered","4.99","1.56","1042.91","1041.35"
"2022-05-17",2,1,4,23,"registered","4.99","1.56","683.63","682.07"
"2022-05-18",2,1,5,0,"registered","4.99","1.56","284.43","282.87"
"2022-05-18",2,1,5,1,"registered","4.99","1.56","164.67","163.11"
"2022-05-18",2,1,5,2,"registered","4.99","1.56","44.91","43.35"
"2022-05-18",2,1,5,3,"registered","4.99","1.56","39.92","38.36"
"2022-05-18",2,1,5,4,"registered","4.99","1.56","54.89","53.33"
"2022-05-18",2,1,5,5,"registered","4.99","1.56","164.67","163.11"
"2022-05-18",2,1,5,6,"registered","4.99","1.56","838.32","836.76"
"2022-05-18",2,1,5,7,"registered","4.99","1.56","2370.25","2368.69"
"2022-05-18",2,1,5,8,"registered","4.99","1.56","3473.04","3471.48"
"2022-05-18",2,1,5,9,"registered","4.99","1.56","1516.96","1515.40"
"2022-05-18",2,1,5,10,"registered","4.99","1.56","903.19","901.63"
"2022-05-18",2,1,5,11,"registered","4.99","1.56","1122.75","1121.19"
"2022-05-18",2,1,5,12,"registered","4.99","1.56","1257.48","1255.92"
"2022-05-18",2,1,5,13,"registered","4.99","1.56","1482.03","1480.47"
"2022-05-18",2,1,5,14,"registered","4.99","1.56","1207.58","1206.02"
"2022-05-18",2,1,5,15,"registered","4.99","1.56","1297.40","1295.84"
"2022-05-18",2,1,5,16,"registered","4.99","1.56","2080.83","2079.27"
"2022-05-18",2,1,5,17,"registered","4.99","1.56","3433.12","3431.56"
"2022-05-18",2,1,5,18,"registered","4.99","1.56","2844.30","2842.74"
"2022-05-18",2,1,5,19,"registered","4.99","1.56","1956.08","1954.52"
"2022-05-18",2,1,5,20,"registered","4.99","1.56","1317.36","1315.80"
"2022-05-18",2,1,5,21,"registered","4.99","1.56","1042.91","1041.35"
"2022-05-18",2,1,5,22,"registered","4.99","1.56","968.06","966.50"
"2022-05-18",2,1,5,23,"registered","4.99","1.56","663.67","662.11"
"2022-05-19",2,1,6,0,"registered","4.99","1.56","588.82","587.26"
"2022-05-19",2,1,6,1,"registered","4.99","1.56","419.16","417.60"
"2022-05-19",2,1,6,2,"registered","4.99","1.56","279.44","277.88"
"2022-05-19",2,1,6,3,"registered","4.99","1.56","114.77","113.21"
"2022-05-19",2,1,6,4,"registered","4.99","1.56","39.92","38.36"
"2022-05-19",2,1,6,5,"registered","4.99","1.56","54.89","53.33"
"2022-05-19",2,1,6,6,"registered","4.99","1.56","189.62","188.06"
"2022-05-19",2,1,6,7,"registered","4.99","1.56","334.33","332.77"
"2022-05-19",2,1,6,8,"registered","4.99","1.56","808.38","806.82"
"2022-05-19",2,1,6,9,"registered","4.99","1.56","1062.87","1061.31"
"2022-05-19",2,1,6,10,"registered","4.99","1.56","1372.25","1370.69"
"2022-05-19",2,1,6,11,"registered","4.99","1.56","1751.49","1749.93"
"2022-05-19",2,1,6,12,"registered","4.99","1.56","1826.34","1824.78"
"2022-05-19",2,1,6,13,"registered","4.99","1.56","1856.28","1854.72"
"2022-05-19",2,1,6,14,"registered","4.99","1.56","1841.31","1839.75"
"2022-05-19",2,1,6,15,"registered","4.99","1.56","1576.84","1575.28"
"2022-05-19",2,1,6,16,"registered","4.99","1.56","1551.89","1550.33"
"2022-05-19",2,1,6,17,"registered","4.99","1.56","1731.53","1729.97"
"2022-05-19",2,1,6,18,"registered","4.99","1.56","1951.09","1949.53"
"2022-05-19",2,1,6,19,"registered","4.99","1.56","1142.71","1141.15"
"2022-05-19",2,1,6,20,"registered","4.99","1.56","983.03","981.47"
"2022-05-19",2,1,6,21,"registered","4.99","1.56","888.22","886.66"
"2022-05-19",2,1,6,22,"registered","4.99","1.56","1167.66","1166.10"
"2022-05-19",2,1,6,23,"registered","4.99","1.56","838.32","836.76"
"2022-05-20",2,1,0,0,"registered","4.99","1.56","638.72","637.16"
"2022-05-20",2,1,0,1,"registered","4.99","1.56","508.98","507.42"
"2022-05-20",2,1,0,2,"registered","4.99","1.56","309.38","307.82"
"2022-05-20",2,1,0,3,"registered","4.99","1.56","199.60","198.04"
"2022-05-20",2,1,0,4,"registered","4.99","1.56","69.86","68.30"
"2022-05-20",2,1,0,5,"registered","4.99","1.56","34.93","33.37"
"2022-05-20",2,1,0,6,"registered","4.99","1.56","104.79","103.23"
"2022-05-20",2,1,0,7,"registered","4.99","1.56","274.45","272.89"
"2022-05-20",2,1,0,8,"registered","4.99","1.56","598.80","597.24"
"2022-05-20",2,1,0,9,"registered","4.99","1.56","918.16","916.60"
"2022-05-20",2,1,0,10,"registered","4.99","1.56","1287.42","1285.86"
"2022-05-20",2,1,0,11,"registered","4.99","1.56","1611.77","1610.21"
"2022-05-20",2,1,0,12,"registered","4.99","1.56","1946.10","1944.54"
"2022-05-20",2,1,0,13,"registered","4.99","1.56","1811.37","1809.81"
"2022-05-20",2,1,0,14,"registered","4.99","1.56","1531.93","1530.37"
"2022-05-20",2,1,0,15,"registered","4.99","1.56","1277.44","1275.88"
"2022-05-20",2,1,0,16,"registered","4.99","1.56","1691.61","1690.05"
"2022-05-20",2,1,0,17,"registered","4.99","1.56","1696.60","1695.04"
"2022-05-20",2,1,0,18,"registered","4.99","1.56","1636.72","1635.16"
"2022-05-20",2,1,0,19,"registered","4.99","1.56","1297.40","1295.84"
"2022-05-20",2,1,0,20,"registered","4.99","1.56","953.09","951.53"
"2022-05-20",2,1,0,21,"registered","4.99","1.56","908.18","906.62"
"2022-05-20",2,1,0,22,"registered","4.99","1.56","503.99","502.43"
"2022-05-20",2,1,0,23,"registered","4.99","1.56","269.46","267.90"
"2022-05-21",2,1,1,0,"registered","4.99","1.56","139.72","138.16"
"2022-05-21",2,1,1,1,"registered","4.99","1.56","54.89","53.33"
"2022-05-21",2,1,1,2,"registered","4.99","1.56","44.91","43.35"
"2022-05-21",2,1,1,3,"registered","4.99","1.56","9.98","8.42"
"2022-05-21",2,1,1,4,"registered","4.99","1.56","24.95","23.39"
"2022-05-21",2,1,1,5,"registered","4.99","1.56","69.86","68.30"
"2022-05-21",2,1,1,6,"registered","4.99","1.56","379.24","377.68"
"2022-05-21",2,1,1,7,"registered","4.99","1.56","728.54","726.98"
"2022-05-21",2,1,1,8,"registered","4.99","1.56","1287.42","1285.86"
"2022-05-21",2,1,1,9,"registered","4.99","1.56","858.28","856.72"
"2022-05-21",2,1,1,10,"registered","4.99","1.56","354.29","352.73"
"2022-05-21",2,1,1,11,"registered","4.99","1.56","409.18","407.62"
"2022-05-21",2,1,1,12,"registered","4.99","1.56","618.76","617.20"
"2022-05-21",2,1,1,13,"registered","4.99","1.56","673.65","672.09"
"2022-05-21",2,1,1,14,"registered","4.99","1.56","673.65","672.09"
"2022-05-21",2,1,1,15,"registered","4.99","1.56","788.42","786.86"
"2022-05-21",2,1,1,16,"registered","4.99","1.56","1342.31","1340.75"
"2022-05-21",2,1,1,17,"registered","4.99","1.56","2335.32","2333.76"
"2022-05-21",2,1,1,18,"registered","4.99","1.56","2385.22","2383.66"
"2022-05-21",2,1,1,19,"registered","4.99","1.56","1951.09","1949.53"
"2022-05-21",2,1,1,20,"registered","4.99","1.56","1457.08","1455.52"
"2022-05-21",2,1,1,21,"registered","4.99","1.56","1047.90","1046.34"
"2022-05-21",2,1,1,22,"registered","4.99","1.56","578.84","577.28"
"2022-05-21",2,1,1,23,"registered","4.99","1.56","394.21","392.65"
"2022-05-22",2,1,2,0,"registered","4.99","1.56","129.74","128.18"
"2022-05-22",2,1,2,1,"registered","4.99","1.56","79.84","78.28"
"2022-05-22",2,1,2,2,"registered","4.99","1.56","49.90","48.34"
"2022-05-22",2,1,2,3,"registered","4.99","1.56","24.95","23.39"
"2022-05-22",2,1,2,4,"registered","4.99","1.56","34.93","33.37"
"2022-05-22",2,1,2,5,"registered","4.99","1.56","84.83","83.27"
"2022-05-22",2,1,2,6,"registered","4.99","1.56","643.71","642.15"
"2022-05-22",2,1,2,7,"registered","4.99","1.56","1571.85","1570.29"
"2022-05-22",2,1,2,8,"registered","4.99","1.56","2844.30","2842.74"
"2022-05-22",2,1,2,9,"registered","4.99","1.56","1432.13","1430.57"
"2022-05-22",2,1,2,10,"registered","4.99","1.56","738.52","736.96"
"2022-05-22",2,1,2,11,"registered","4.99","1.56","748.50","746.94"
"2022-05-22",2,1,2,12,"registered","4.99","1.56","888.22","886.66"
"2022-05-22",2,1,2,13,"registered","4.99","1.56","973.05","971.49"
"2022-05-22",2,1,2,14,"registered","4.99","1.56","743.51","741.95"
"2022-05-22",2,1,2,15,"registered","4.99","1.56","953.09","951.53"
"2022-05-22",2,1,2,16,"registered","4.99","1.56","1576.84","1575.28"
"2022-05-22",2,1,2,17,"registered","4.99","1.56","3572.84","3571.28"
"2022-05-22",2,1,2,18,"registered","4.99","1.56","3537.91","3536.35"
"2022-05-22",2,1,2,19,"registered","4.99","1.56","1596.80","1595.24"
"2022-05-22",2,1,2,20,"registered","4.99","1.56","1591.81","1590.25"
"2022-05-22",2,1,2,21,"registered","4.99","1.56","1162.67","1161.11"
"2022-05-22",2,1,2,22,"registered","4.99","1.56","783.43","781.87"
"2022-05-22",2,1,2,23,"registered","4.99","1.56","454.09","452.53"
"2022-05-23",2,1,3,0,"registered","4.99","1.56","139.72","138.16"
"2022-05-23",2,1,3,1,"registered","4.99","1.56","44.91","43.35"
"2022-05-23",2,1,3,2,"registered","4.99","1.56","49.90","48.34"
"2022-05-23",2,1,3,3,"registered","4.99","1.56","24.95","23.39"
"2022-05-23",2,1,3,4,"registered","4.99","1.56","14.97","13.41"
"2022-05-23",2,1,3,5,"registered","4.99","1.56","144.71","143.15"
"2022-05-23",2,1,3,6,"registered","4.99","1.56","768.46","766.90"
"2022-05-23",2,1,3,7,"registered","4.99","1.56","2255.48","2253.92"
"2022-05-23",2,1,3,8,"registered","4.99","1.56","3398.19","3396.63"
"2022-05-23",2,1,3,9,"registered","4.99","1.56","1287.42","1285.86"
"2022-05-23",2,1,3,10,"registered","4.99","1.56","693.61","692.05"
"2022-05-23",2,1,3,11,"registered","4.99","1.56","753.49","751.93"
"2022-05-23",2,1,3,12,"registered","4.99","1.56","1027.94","1026.38"
"2022-05-23",2,1,3,13,"registered","4.99","1.56","1002.99","1001.43"
"2022-05-23",2,1,3,14,"registered","4.99","1.56","903.19","901.63"
"2022-05-23",2,1,3,15,"registered","4.99","1.56","958.08","956.52"
"2022-05-23",2,1,3,16,"registered","4.99","1.56","1077.84","1076.28"
"2022-05-23",2,1,3,17,"registered","4.99","1.56","1197.60","1196.04"
"2022-05-23",2,1,3,18,"registered","4.99","1.56","1477.04","1475.48"
"2022-05-23",2,1,3,19,"registered","4.99","1.56","1676.64","1675.08"
"2022-05-23",2,1,3,20,"registered","4.99","1.56","1332.33","1330.77"
"2022-05-23",2,1,3,21,"registered","4.99","1.56","1102.79","1101.23"
"2022-05-23",2,1,3,22,"registered","4.99","1.56","678.64","677.08"
"2022-05-23",2,1,3,23,"registered","4.99","1.56","414.17","412.61"
"2022-05-24",2,1,4,0,"registered","4.99","1.56","244.51","242.95"
"2022-05-24",2,1,4,1,"registered","4.99","1.56","104.79","103.23"
"2022-05-24",2,1,4,2,"registered","4.99","1.56","74.85","73.29"
"2022-05-24",2,1,4,3,"registered","4.99","1.56","14.97","13.41"
"2022-05-24",2,1,4,4,"registered","4.99","1.56","24.95","23.39"
"2022-05-24",2,1,4,5,"registered","4.99","1.56","144.71","143.15"
"2022-05-24",2,1,4,6,"registered","4.99","1.56","728.54","726.98"
"2022-05-24",2,1,4,7,"registered","4.99","1.56","1961.07","1959.51"
"2022-05-24",2,1,4,8,"registered","4.99","1.56","3288.41","3286.85"
"2022-05-24",2,1,4,9,"registered","4.99","1.56","1332.33","1330.77"
"2022-05-24",2,1,4,10,"registered","4.99","1.56","688.62","687.06"
"2022-05-24",2,1,4,11,"registered","4.99","1.56","798.40","796.84"
"2022-05-24",2,1,4,12,"registered","4.99","1.56","1062.87","1061.31"
"2022-05-24",2,1,4,13,"registered","4.99","1.56","1162.67","1161.11"
"2022-05-24",2,1,4,14,"registered","4.99","1.56","898.20","896.64"
"2022-05-24",2,1,4,15,"registered","4.99","1.56","1107.78","1106.22"
"2022-05-24",2,1,4,16,"registered","4.99","1.56","1641.71","1640.15"
"2022-05-24",2,1,4,17,"registered","4.99","1.56","3383.22","3381.66"
"2022-05-24",2,1,4,18,"registered","4.99","1.56","3163.66","3162.10"
"2022-05-24",2,1,4,19,"registered","4.99","1.56","2075.84","2074.28"
"2022-05-24",2,1,4,20,"registered","4.99","1.56","1711.57","1710.01"
"2022-05-24",2,1,4,21,"registered","4.99","1.56","1182.63","1181.07"
"2022-05-24",2,1,4,22,"registered","4.99","1.56","1047.90","1046.34"
"2022-05-24",2,1,4,23,"registered","4.99","1.56","653.69","652.13"
"2022-05-25",2,1,5,0,"registered","4.99","1.56","314.37","312.81"
"2022-05-25",2,1,5,1,"registered","4.99","1.56","169.66","168.10"
"2022-05-25",2,1,5,2,"registered","4.99","1.56","79.84","78.28"
"2022-05-25",2,1,5,3,"registered","4.99","1.56","29.94","28.38"
"2022-05-25",2,1,5,4,"registered","4.99","1.56","29.94","28.38"
"2022-05-25",2,1,5,5,"registered","4.99","1.56","139.72","138.16"
"2022-05-25",2,1,5,6,"registered","4.99","1.56","538.92","537.36"
"2022-05-25",2,1,5,7,"registered","4.99","1.56","1756.48","1754.92"
"2022-05-25",2,1,5,8,"registered","4.99","1.56","2749.49","2747.93"
"2022-05-25",2,1,5,9,"registered","4.99","1.56","1437.12","1435.56"
"2022-05-25",2,1,5,10,"registered","4.99","1.56","813.37","811.81"
"2022-05-25",2,1,5,11,"registered","4.99","1.56","963.07","961.51"
"2022-05-25",2,1,5,12,"registered","4.99","1.56","1182.63","1181.07"
"2022-05-25",2,1,5,13,"registered","4.99","1.56","1232.53","1230.97"
"2022-05-25",2,1,5,14,"registered","4.99","1.56","1312.37","1310.81"
"2022-05-25",2,1,5,15,"registered","4.99","1.56","1796.40","1794.84"
"2022-05-25",2,1,5,16,"registered","4.99","1.56","2230.53","2228.97"
"2022-05-25",2,1,5,17,"registered","4.99","1.56","2639.71","2638.15"
"2022-05-25",2,1,5,18,"registered","4.99","1.56","1951.09","1949.53"
"2022-05-25",2,1,5,19,"registered","4.99","1.56","1462.07","1460.51"
"2022-05-25",2,1,5,20,"registered","4.99","1.56","1347.30","1345.74"
"2022-05-25",2,1,5,21,"registered","4.99","1.56","963.07","961.51"
"2022-05-25",2,1,5,22,"registered","4.99","1.56","733.53","731.97"
"2022-05-25",2,1,5,23,"registered","4.99","1.56","658.68","657.12"
"2022-05-26",2,1,6,0,"registered","4.99","1.56","489.02","487.46"
"2022-05-26",2,1,6,1,"registered","4.99","1.56","319.36","317.80"
"2022-05-26",2,1,6,2,"registered","4.99","1.56","274.45","272.89"
"2022-05-26",2,1,6,3,"registered","4.99","1.56","109.78","108.22"
"2022-05-26",2,1,6,4,"registered","4.99","1.56","9.98","8.42"
"2022-05-26",2,1,6,5,"registered","4.99","1.56","49.90","48.34"
"2022-05-26",2,1,6,6,"registered","4.99","1.56","124.75","123.19"
"2022-05-26",2,1,6,7,"registered","4.99","1.56","219.56","218.00"
"2022-05-26",2,1,6,8,"registered","4.99","1.56","513.97","512.41"
"2022-05-26",2,1,6,9,"registered","4.99","1.56","958.08","956.52"
"2022-05-26",2,1,6,10,"registered","4.99","1.56","1277.44","1275.88"
"2022-05-26",2,1,6,11,"registered","4.99","1.56","1556.88","1555.32"
"2022-05-26",2,1,6,12,"registered","4.99","1.56","1462.07","1460.51"
"2022-05-26",2,1,6,13,"registered","4.99","1.56","1367.26","1365.70"
"2022-05-26",2,1,6,14,"registered","4.99","1.56","1282.43","1280.87"
"2022-05-26",2,1,6,15,"registered","4.99","1.56","1192.61","1191.05"
"2022-05-26",2,1,6,16,"registered","4.99","1.56","1212.57","1211.01"
"2022-05-26",2,1,6,17,"registered","4.99","1.56","1132.73","1131.17"
"2022-05-26",2,1,6,18,"registered","4.99","1.56","1077.84","1076.28"
"2022-05-26",2,1,6,19,"registered","4.99","1.56","1067.86","1066.30"
"2022-05-26",2,1,6,20,"registered","4.99","1.56","758.48","756.92"
"2022-05-26",2,1,6,21,"registered","4.99","1.56","753.49","751.93"
"2022-05-26",2,1,6,22,"registered","4.99","1.56","588.82","587.26"
"2022-05-26",2,1,6,23,"registered","4.99","1.56","568.86","567.30"
"2022-05-27",2,1,0,0,"registered","4.99","1.56","444.11","442.55"
"2022-05-27",2,1,0,1,"registered","4.99","1.56","304.39","302.83"
"2022-05-27",2,1,0,2,"registered","4.99","1.56","224.55","222.99"
"2022-05-27",2,1,0,3,"registered","4.99","1.56","124.75","123.19"
"2022-05-27",2,1,0,4,"registered","4.99","1.56","34.93","33.37"
"2022-05-27",2,1,0,5,"registered","4.99","1.56","24.95","23.39"
"2022-05-27",2,1,0,6,"registered","4.99","1.56","69.86","68.30"
"2022-05-27",2,1,0,7,"registered","4.99","1.56","149.70","148.14"
